lines,chars,tokens,comments,functions,max_nesting,comment_ratio,cwe,cve_id,instance_idx,code_type
58,1240,138,0,2,2,0.0,CWE-416,CVE-2021-3348,0,before_change
25,618,77,0,2,3,0.0,CWE-416,CVE-2014-2851,0,before_change
159,4212,414,1,4,4,0.006289308176100629,CWE-416,CVE-2018-9517,0,before_change
35,793,77,0,2,2,0.0,CWE-416,CVE-2022-1882,0,before_change
30,847,87,0,2,2,0.0,CWE-416,CVE-2022-1882,1,before_change
69,1585,176,4,2,3,0.057971014492753624,CWE-416,CVE-2022-1882,2,before_change
63,1555,176,0,2,2,0.0,CWE-416,CVE-2022-1882,3,before_change
7,184,26,0,2,1,0.0,CWE-416,CVE-2019-19768,0,before_change
39,927,92,4,2,3,0.10256410256410256,CWE-416,CVE-2019-19768,1,before_change
71,1469,172,1,2,3,0.014084507042253521,CWE-416,CVE-2019-19768,2,before_change
16,406,49,0,2,1,0.0,CWE-416,CVE-2019-19768,3,before_change
12,205,24,0,2,1,0.0,CWE-416,CVE-2019-19768,4,before_change
12,327,41,0,2,1,0.0,CWE-416,CVE-2019-19768,5,before_change
14,305,39,0,2,2,0.0,CWE-416,CVE-2019-19768,6,before_change
5,94,9,0,2,1,0.0,CWE-416,CVE-2019-19768,7,before_change
7,188,21,0,2,1,0.0,CWE-416,CVE-2019-19768,8,before_change
19,517,58,0,2,1,0.0,CWE-416,CVE-2019-19768,9,before_change
11,204,19,0,2,2,0.0,CWE-416,CVE-2019-19768,10,before_change
18,528,61,0,2,1,0.0,CWE-416,CVE-2019-19768,11,before_change
44,1084,108,0,2,2,0.0,CWE-416,CVE-2022-41218,0,before_change
19,475,51,0,2,2,0.0,CWE-416,CVE-2022-41218,1,before_change
34,693,71,0,2,2,0.0,CWE-416,CVE-2022-20566,0,before_change
31,668,70,0,0,2,0.0,CWE-416,CVE-2022-20566,1,before_change
113,2616,265,1,2,5,0.008849557522123894,CWE-416,CVE-2022-20566,2,before_change
13,271,28,0,0,1,0.0,CWE-416,CVE-2022-20566,3,before_change
41,977,105,1,2,3,0.024390243902439025,CWE-416,CVE-2022-20566,4,before_change
48,1034,105,2,0,4,0.041666666666666664,CWE-416,CVE-2022-20566,5,before_change
45,980,110,4,2,2,0.08888888888888889,CWE-416,CVE-2022-20566,6,before_change
96,2500,241,7,2,3,0.07291666666666667,CWE-416,CVE-2022-20566,7,before_change
28,658,60,2,2,3,0.07142857142857142,CWE-416,CVE-2022-20566,8,before_change
13,265,28,0,0,1,0.0,CWE-416,CVE-2022-20566,9,before_change
249,6507,773,42,2,3,0.1686746987951807,CWE-416,CVE-2018-16884,0,before_change
7,179,24,1,2,1,0.14285714285714285,CWE-416,CVE-2018-16884,1,before_change
12,299,33,0,2,2,0.0,CWE-416,CVE-2018-16884,2,before_change
72,2063,262,10,2,2,0.1388888888888889,CWE-416,CVE-2018-16884,3,before_change
61,1550,198,11,0,2,0.18032786885245902,CWE-416,CVE-2021-39800,0,before_change
32,745,82,2,0,2,0.0625,CWE-416,CVE-2022-3977,0,before_change
33,775,91,0,2,2,0.0,CWE-416,CVE-2022-3977,1,before_change
25,761,75,0,2,2,0.0,CWE-416,CVE-2020-27786,0,before_change
59,1659,166,1,4,4,0.01694915254237288,CWE-416,CVE-2020-27786,1,before_change
39,1177,119,1,2,4,0.02564102564102564,CWE-416,CVE-2020-27786,2,before_change
41,977,118,5,2,1,0.12195121951219512,CWE-416,CVE-2023-45898,0,before_change
23,528,60,4,2,2,0.17391304347826086,CWE-416,CVE-2020-0433,0,before_change
38,1079,107,5,2,2,0.13157894736842105,CWE-416,CVE-2020-0433,1,before_change
277,8038,1000,76,2,3,0.2743682310469314,CWE-416,CVE-2023-1249,0,before_change
62,1812,216,7,2,2,0.11290322580645161,CWE-416,CVE-2023-1249,1,before_change
55,1382,165,5,2,4,0.09090909090909091,CWE-416,CVE-2023-1249,2,before_change
43,1276,158,8,2,4,0.18604651162790697,CWE-416,CVE-2021-1048,0,before_change
9,236,21,0,2,1,0.0,CWE-416,CVE-2023-35829,0,before_change
29,795,80,0,2,1,0.0,CWE-416,CVE-2023-35824,0,before_change
16,441,46,0,2,2,0.0,CWE-416,CVE-2017-18218,0,before_change
19,622,82,8,2,1,0.42105263157894735,CWE-416,CVE-2020-12657,0,before_change
87,2546,284,9,0,3,0.10344827586206896,CWE-416,CVE-2023-1872,0,before_change
33,796,99,0,2,2,0.0,CWE-416,CVE-2023-1872,1,before_change
24,533,58,0,2,2,0.0,CWE-416,CVE-2023-1872,2,before_change
29,634,80,0,2,2,0.0,CWE-416,CVE-2023-1872,3,before_change
54,1419,166,1,0,3,0.018518518518518517,CWE-416,CVE-2023-1872,4,before_change
19,396,42,0,2,1,0.0,CWE-416,CVE-2023-1872,5,before_change
23,534,52,0,2,1,0.0,CWE-416,CVE-2019-19525,0,before_change
51,1235,145,0,0,2,0.0,CWE-416,CVE-2018-5873,0,before_change
52,1094,134,7,2,3,0.1346153846153846,CWE-416,CVE-2023-51781,0,before_change
45,1079,99,1,2,2,0.022222222222222223,CWE-416,CVE-2021-3483,0,before_change
28,879,82,0,2,2,0.0,CWE-416,CVE-2018-10902,0,before_change
24,708,66,0,2,2,0.0,CWE-416,CVE-2018-10902,1,before_change
47,1253,119,0,0,2,0.0,CWE-416,CVE-2021-0941,0,before_change
39,1365,185,16,2,2,0.41025641025641024,CWE-416,CVE-2021-0941,1,before_change
12,267,24,0,2,2,0.0,CWE-416,CVE-2017-6874,0,before_change
32,737,79,0,0,3,0.0,CWE-416,CVE-2017-6874,1,before_change
56,1427,145,0,2,2,0.0,CWE-416,CVE-2017-7374,0,before_change
66,1694,209,4,2,2,0.06060606060606061,CWE-416,CVE-2017-7374,1,before_change
9,185,18,0,2,1,0.0,CWE-416,CVE-2017-7374,2,before_change
12,331,28,0,2,1,0.0,CWE-416,CVE-2017-7374,3,before_change
45,1309,163,11,2,2,0.24444444444444444,CWE-416,CVE-2017-7374,4,before_change
6,91,13,0,2,1,0.0,CWE-416,CVE-2019-8912,0,before_change
20,462,50,0,2,1,0.0,CWE-416,CVE-2023-0240,0,before_change
33,837,96,0,6,2,0.0,CWE-416,CVE-2023-0240,1,before_change
56,1485,172,3,2,2,0.05357142857142857,CWE-416,CVE-2023-0240,2,before_change
10,214,28,0,2,1,0.0,CWE-416,CVE-2023-0240,3,before_change
68,2177,232,4,2,3,0.058823529411764705,CWE-416,CVE-2023-0240,4,before_change
26,646,61,0,2,3,0.0,CWE-416,CVE-2022-47946,0,before_change
18,510,53,0,2,2,0.0,CWE-416,CVE-2022-47946,1,before_change
40,980,106,7,2,2,0.175,CWE-416,CVE-2022-47946,2,before_change
126,3874,478,24,2,3,0.19047619047619047,CWE-416,CVE-2022-47946,3,before_change
30,1005,122,8,2,1,0.26666666666666666,CWE-416,CVE-2022-47946,4,before_change
28,731,79,1,2,2,0.03571428571428571,CWE-416,CVE-2022-47946,5,before_change
99,2429,278,11,2,3,0.1111111111111111,CWE-416,CVE-2022-47946,6,before_change
147,3260,386,14,4,3,0.09523809523809523,CWE-416,CVE-2019-20934,0,before_change
10,257,21,0,2,2,0.0,CWE-416,CVE-2022-1652,0,before_change
27,657,63,0,2,2,0.0,CWE-416,CVE-2022-1652,1,before_change
48,1363,157,2,8,3,0.041666666666666664,CWE-416,CVE-2022-1652,2,before_change
18,551,52,0,2,2,0.0,CWE-416,CVE-2022-1652,3,before_change
15,412,42,2,2,2,0.13333333333333333,CWE-416,CVE-2017-17053,0,before_change
51,1364,117,4,4,3,0.0784313725490196,CWE-416,CVE-2023-5633,0,before_change
34,895,93,1,2,2,0.029411764705882353,CWE-416,CVE-2023-5633,1,before_change
52,1282,138,2,0,2,0.038461538461538464,CWE-416,CVE-2023-5633,2,before_change
16,344,31,0,2,3,0.0,CWE-416,CVE-2023-5633,3,before_change
13,400,37,1,2,1,0.07692307692307693,CWE-416,CVE-2023-5633,4,before_change
51,1341,126,0,2,2,0.0,CWE-416,CVE-2023-5633,5,before_change
66,1747,167,1,4,4,0.015151515151515152,CWE-416,CVE-2023-5633,6,before_change
165,4742,439,2,2,4,0.012121212121212121,CWE-416,CVE-2023-5633,7,before_change
46,1319,125,0,2,3,0.0,CWE-416,CVE-2023-5633,8,before_change
5,111,12,0,2,1,0.0,CWE-416,CVE-2023-5633,9,before_change
28,632,68,0,2,2,0.0,CWE-416,CVE-2023-5633,10,before_change
18,359,40,1,2,2,0.05555555555555555,CWE-416,CVE-2023-5633,11,before_change
40,970,97,0,2,2,0.0,CWE-416,CVE-2023-5633,12,before_change
25,635,58,0,2,2,0.0,CWE-416,CVE-2023-5633,13,before_change
53,1393,144,0,2,3,0.0,CWE-416,CVE-2023-5633,14,before_change
34,965,96,1,2,2,0.029411764705882353,CWE-416,CVE-2023-5633,15,before_change
132,3522,374,16,2,3,0.12121212121212122,CWE-416,CVE-2023-5633,16,before_change
37,906,83,0,0,2,0.0,CWE-416,CVE-2023-5633,17,before_change
49,1295,131,0,2,3,0.0,CWE-416,CVE-2023-5633,18,before_change
53,1087,138,5,2,4,0.09433962264150944,CWE-416,CVE-2019-25044,0,before_change
36,973,108,8,2,1,0.2222222222222222,CWE-416,CVE-2019-25044,1,before_change
27,770,97,15,2,2,0.5555555555555556,CWE-416,CVE-2019-25044,2,before_change
9,222,24,0,2,1,0.0,CWE-416,CVE-2019-25044,3,before_change
6,159,16,0,2,1,0.0,CWE-416,CVE-2020-36387,0,before_change
32,943,127,7,2,2,0.21875,CWE-416,CVE-2020-36387,1,before_change
15,332,36,0,2,1,0.0,CWE-416,CVE-2020-36387,2,before_change
9,233,25,0,2,1,0.0,CWE-416,CVE-2020-36387,3,before_change
16,387,39,0,2,2,0.0,CWE-416,CVE-2020-36387,4,before_change
28,761,83,1,2,2,0.03571428571428571,CWE-416,CVE-2020-36387,5,before_change
45,1234,163,9,0,3,0.2,CWE-416,CVE-2014-0100,0,before_change
44,1083,123,4,2,2,0.09090909090909091,CWE-416,CVE-2022-3424,0,before_change
46,1160,138,3,2,3,0.06521739130434782,CWE-416,CVE-2022-3424,1,before_change
47,1226,123,1,2,3,0.02127659574468085,CWE-416,CVE-2022-3424,2,before_change
13,346,40,0,2,1,0.0,CWE-416,CVE-2021-43057,0,before_change
6,204,16,0,2,1,0.0,CWE-416,CVE-2021-43057,1,before_change
17,340,43,1,2,1,0.058823529411764705,CWE-416,CVE-2021-43057,2,before_change
125,2768,311,18,4,4,0.144,CWE-416,CVE-2019-19377,0,before_change
191,4645,575,15,4,3,0.07853403141361257,CWE-416,CVE-2023-1281,0,before_change
23,461,44,0,2,2,0.0,CWE-416,CVE-2018-21008,0,before_change
130,3340,316,21,2,3,0.16153846153846155,CWE-416,CVE-2021-38204,0,before_change
24,575,62,1,2,2,0.041666666666666664,CWE-416,CVE-2021-38204,1,before_change
38,900,105,0,2,1,0.0,CWE-416,CVE-2022-3523,0,before_change
84,2384,274,0,2,2,0.0,CWE-416,CVE-2022-3523,1,before_change
186,4914,589,14,2,4,0.07526881720430108,CWE-416,CVE-2022-3523,2,before_change
67,1430,149,3,2,4,0.04477611940298507,CWE-416,CVE-2022-3523,3,before_change
76,2075,208,17,2,4,0.2236842105263158,CWE-416,CVE-2022-3523,4,before_change
18,429,46,0,2,1,0.0,CWE-416,CVE-2022-3523,5,before_change
59,1431,171,1,2,3,0.01694915254237288,CWE-416,CVE-2022-3523,6,before_change
315,9239,1065,92,2,5,0.2920634920634921,CWE-416,CVE-2022-3523,7,before_change
24,579,74,4,2,2,0.16666666666666666,CWE-416,CVE-2022-3523,8,before_change
61,1664,169,3,2,3,0.04918032786885246,CWE-416,CVE-2022-3523,9,before_change
80,2122,255,1,2,2,0.0125,CWE-416,CVE-2022-3523,10,before_change
53,1080,129,1,2,3,0.018867924528301886,CWE-416,CVE-2022-3523,11,before_change
25,556,50,3,2,2,0.12,CWE-416,CVE-2022-3523,12,before_change
11,298,31,0,2,1,0.0,CWE-416,CVE-2022-3523,13,before_change
78,1925,228,5,2,3,0.0641025641025641,CWE-416,CVE-2022-3523,14,before_change
36,937,122,5,2,1,0.1388888888888889,CWE-416,CVE-2022-3523,15,before_change
24,658,76,5,0,1,0.20833333333333334,CWE-416,CVE-2021-20292,0,before_change
12,275,29,0,2,2,0.0,CWE-416,CVE-2021-20292,1,before_change
15,376,37,0,2,2,0.0,CWE-416,CVE-2021-20292,2,before_change
14,369,44,1,2,1,0.07142857142857142,CWE-416,CVE-2022-20409,0,before_change
38,901,97,0,2,2,0.0,CWE-416,CVE-2022-20409,1,before_change
19,381,44,0,2,2,0.0,CWE-416,CVE-2022-20409,2,before_change
33,1211,153,0,2,2,0.0,CWE-416,CVE-2022-20409,3,before_change
14,277,31,0,2,2,0.0,CWE-416,CVE-2022-20409,4,before_change
47,1320,143,9,2,3,0.19148936170212766,CWE-416,CVE-2022-20409,5,before_change
8,252,24,0,0,2,0.0,CWE-416,CVE-2022-20409,6,before_change
21,579,58,0,2,2,0.0,CWE-416,CVE-2022-20409,7,before_change
33,916,97,4,2,1,0.12121212121212122,CWE-416,CVE-2022-20409,8,before_change
77,1933,230,7,2,2,0.09090909090909091,CWE-416,CVE-2022-20409,9,before_change
12,337,36,0,2,1,0.0,CWE-416,CVE-2022-20409,10,before_change
305,9303,781,13,2,5,0.04262295081967213,CWE-416,CVE-2023-4244,0,before_change
42,1048,103,0,2,3,0.0,CWE-416,CVE-2023-4244,1,before_change
34,702,92,9,2,1,0.2647058823529412,CWE-416,CVE-2022-1195,0,before_change
6,157,16,0,2,1,0.0,CWE-416,CVE-2022-2938,0,before_change
28,613,71,0,2,2,0.0,CWE-416,CVE-2022-2938,1,before_change
7,195,22,0,2,1,0.0,CWE-416,CVE-2022-2938,2,before_change
29,607,60,0,2,2,0.0,CWE-416,CVE-2022-2938,3,before_change
32,732,88,1,2,1,0.03125,CWE-416,CVE-2022-2938,4,before_change
48,1180,127,4,2,2,0.08333333333333333,CWE-416,CVE-2017-8824,0,before_change
25,677,54,0,2,2,0.0,CWE-416,CVE-2022-1048,0,before_change
99,2696,255,3,2,3,0.030303030303030304,CWE-416,CVE-2022-1048,1,before_change
29,617,70,0,0,2,0.0,CWE-416,CVE-2022-32250,0,before_change
57,1311,160,5,2,1,0.08771929824561403,CWE-416,CVE-2017-17975,0,before_change
59,1349,161,8,2,3,0.13559322033898305,CWE-416,CVE-2019-11810,0,before_change
33,784,80,0,2,3,0.0,CWE-416,CVE-2018-11412,0,before_change
43,1051,108,0,2,2,0.0,CWE-416,CVE-2022-1976,0,before_change
66,1723,190,7,2,4,0.10606060606060606,CWE-416,CVE-2022-1976,1,before_change
76,1795,179,0,2,4,0.0,CWE-416,CVE-2022-1976,2,before_change
13,428,40,0,2,1,0.0,CWE-416,CVE-2018-20836,0,before_change
64,1247,166,7,2,3,0.109375,CWE-416,CVE-2019-25045,0,before_change
45,1180,139,2,4,2,0.044444444444444446,CWE-416,CVE-2019-25045,1,before_change
14,436,43,0,2,1,0.0,CWE-416,CVE-2019-25045,2,before_change
13,362,34,0,2,1,0.0,CWE-416,CVE-2023-1079,0,before_change
18,524,64,0,2,2,0.0,CWE-416,CVE-2023-1079,1,before_change
42,877,87,1,2,4,0.023809523809523808,CWE-416,CVE-2021-3543,0,before_change
16,344,33,0,2,1,0.0,CWE-416,CVE-2019-15220,0,before_change
74,2048,216,3,2,3,0.04054054054054054,CWE-416,CVE-2019-15220,1,before_change
37,755,90,4,2,2,0.10810810810810811,CWE-416,CVE-2019-15220,2,before_change
96,2553,277,8,2,2,0.08333333333333333,CWE-416,CVE-2014-2568,0,before_change
221,6433,663,15,4,3,0.06787330316742081,CWE-416,CVE-2014-2568,1,before_change
26,850,79,0,2,3,0.0,CWE-416,CVE-2019-11815,0,before_change
30,506,72,1,2,3,0.03333333333333333,CWE-416,CVE-2019-3896,0,before_change
60,1634,182,0,2,3,0.0,CWE-416,CVE-2014-4653,0,before_change
33,913,90,0,2,3,0.0,CWE-416,CVE-2014-4653,1,before_change
41,1052,125,0,2,2,0.0,CWE-416,CVE-2014-4653,2,before_change
48,1132,127,0,2,2,0.0,CWE-416,CVE-2014-4653,3,before_change
123,3008,302,0,2,3,0.0,CWE-416,CVE-2019-19526,0,before_change
143,3334,398,6,2,4,0.04195804195804196,CWE-416,CVE-2022-3586,0,before_change
59,1543,161,7,2,2,0.11864406779661017,CWE-416,CVE-2019-15214,0,before_change
58,1436,143,1,4,4,0.017241379310344827,CWE-416,CVE-2020-29660,0,before_change
45,1195,144,2,2,3,0.044444444444444446,CWE-416,CVE-2020-29660,1,before_change
23,696,83,4,2,2,0.17391304347826086,CWE-416,CVE-2020-29660,2,before_change
12,353,48,4,2,1,0.3333333333333333,CWE-416,CVE-2020-29660,3,before_change
79,2023,226,3,2,3,0.0379746835443038,CWE-416,CVE-2023-5197,0,before_change
77,1987,207,0,4,4,0.0,CWE-416,CVE-2023-5197,1,before_change
71,1397,158,0,2,2,0.0,CWE-416,CVE-2023-5197,2,before_change
232,5941,607,1,6,4,0.004310344827586207,CWE-416,CVE-2023-5197,3,before_change
51,1377,139,0,2,3,0.0,CWE-416,CVE-2023-5197,4,before_change
97,2432,276,4,0,3,0.041237113402061855,CWE-416,CVE-2020-10690,0,before_change
25,427,58,0,2,2,0.0,CWE-416,CVE-2020-10690,1,before_change
10,189,21,0,2,1,0.0,CWE-416,CVE-2020-10690,2,before_change
14,265,35,0,2,1,0.0,CWE-416,CVE-2020-10690,3,before_change
84,2176,253,6,2,3,0.07142857142857142,CWE-416,CVE-2021-4154,0,before_change
36,884,92,4,0,4,0.1111111111111111,CWE-416,CVE-2019-2025,0,before_change
434,13081,1211,5,4,7,0.01152073732718894,CWE-416,CVE-2019-2025,1,before_change
603,19521,1778,40,2,5,0.06633499170812604,CWE-416,CVE-2019-2025,2,before_change
162,5244,492,1,0,3,0.006172839506172839,CWE-416,CVE-2019-2025,3,before_change
103,2152,239,0,2,3,0.0,CWE-416,CVE-2016-9120,0,before_change
11,235,26,0,2,1,0.0,CWE-416,CVE-2016-9120,1,before_change
13,300,32,0,0,1,0.0,CWE-416,CVE-2016-9120,2,before_change
17,392,42,0,2,2,0.0,CWE-416,CVE-2016-9120,3,before_change
15,385,39,0,2,1,0.0,CWE-416,CVE-2023-1118,0,before_change
5,75,8,1,2,1,0.2,CWE-416,CVE-2023-35823,0,before_change
9,293,28,1,2,1,0.1111111111111111,CWE-416,CVE-2023-35823,1,before_change
118,2689,276,0,2,2,0.0,CWE-416,CVE-2021-23134,0,before_change
22,626,76,2,2,3,0.09090909090909091,CWE-416,CVE-2022-3176,0,before_change
10,299,27,0,2,1,0.0,CWE-416,CVE-2022-3176,1,before_change
9,230,25,0,2,1,0.0,CWE-416,CVE-2022-3176,2,before_change
58,1511,152,0,2,1,0.0,CWE-416,CVE-2016-10200,0,before_change
101,2452,253,10,2,4,0.09900990099009901,CWE-416,CVE-2016-10200,1,before_change
181,4708,534,9,2,2,0.049723756906077346,CWE-416,CVE-2022-33981,0,before_change
274,7248,829,18,10,5,0.06569343065693431,CWE-416,CVE-2022-20158,0,before_change
142,3691,435,26,4,4,0.18309859154929578,CWE-416,CVE-2022-20158,1,before_change
227,5811,599,1,6,4,0.004405286343612335,CWE-416,CVE-2023-3390,0,before_change
7,139,13,0,2,1,0.0,CWE-416,CVE-2018-20976,0,before_change
18,366,35,0,2,1,0.0,CWE-416,CVE-2018-20976,1,before_change
179,4210,453,15,2,3,0.08379888268156424,CWE-416,CVE-2018-20976,2,before_change
385,11242,1123,13,2,4,0.033766233766233764,CWE-416,CVE-2019-19530,0,before_change
109,3320,420,45,2,3,0.41284403669724773,CWE-416,CVE-2020-14351,0,before_change
102,2821,327,5,4,2,0.049019607843137254,CWE-416,CVE-2021-29657,0,before_change
19,417,43,0,2,1,0.0,CWE-416,CVE-2021-29657,1,before_change
50,1171,130,0,2,2,0.0,CWE-416,CVE-2017-17052,0,before_change
56,1308,153,0,2,4,0.0,CWE-416,CVE-2023-3609,0,before_change
50,1630,161,7,2,2,0.14,CWE-416,CVE-2019-19448,0,before_change
80,2026,230,8,2,2,0.1,CWE-416,CVE-2019-19447,0,before_change
27,682,76,1,2,2,0.037037037037037035,CWE-416,CVE-2023-3141,0,before_change
274,6906,743,18,6,5,0.06569343065693431,CWE-416,CVE-2021-0342,0,before_change
19,448,48,0,0,1,0.0,CWE-416,CVE-2022-1419,0,before_change
23,512,51,0,2,3,0.0,CWE-416,CVE-2015-8963,0,before_change
15,416,40,0,2,2,0.0,CWE-416,CVE-2015-8963,1,before_change
17,426,51,1,2,1,0.058823529411764705,CWE-416,CVE-2020-27784,0,before_change
11,278,31,0,2,1,0.0,CWE-416,CVE-2020-27784,1,before_change
55,1477,145,0,0,2,0.0,CWE-416,CVE-2020-27784,2,before_change
65,1894,191,3,2,3,0.046153846153846156,CWE-416,CVE-2019-18683,0,before_change
24,634,62,1,2,2,0.041666666666666664,CWE-416,CVE-2019-18683,1,before_change
65,1894,191,3,2,3,0.046153846153846156,CWE-416,CVE-2019-18683,2,before_change
87,2763,263,20,2,3,0.22988505747126436,CWE-416,CVE-2019-18683,3,before_change
101,3280,303,19,2,3,0.18811881188118812,CWE-416,CVE-2019-18683,4,before_change
98,3172,302,20,2,3,0.20408163265306123,CWE-416,CVE-2019-18683,5,before_change
28,661,74,8,4,2,0.2857142857142857,CWE-416,CVE-2018-5344,0,before_change
52,1274,129,5,2,3,0.09615384615384616,CWE-416,CVE-2020-0429,0,before_change
39,931,98,1,2,2,0.02564102564102564,CWE-416,CVE-2018-14625,0,before_change
10,215,18,0,0,1,0.0,CWE-416,CVE-2018-14625,1,before_change
32,897,82,2,2,2,0.0625,CWE-416,CVE-2018-14625,2,before_change
23,570,57,1,2,2,0.043478260869565216,CWE-416,CVE-2018-14625,3,before_change
25,587,60,3,2,2,0.12,CWE-416,CVE-2018-14625,4,before_change
17,417,43,0,0,2,0.0,CWE-416,CVE-2022-2586,0,before_change
52,1083,128,1,0,3,0.019230769230769232,CWE-416,CVE-2023-3812,0,before_change
48,1192,120,1,0,2,0.020833333333333332,CWE-416,CVE-2023-0469,0,before_change
100,2259,284,1,2,5,0.01,CWE-416,CVE-2023-4206,0,before_change
31,697,68,0,0,2,0.0,CWE-416,CVE-2023-6111,0,before_change
4,120,9,0,2,1,0.0,CWE-416,CVE-2019-15292,0,before_change
4,87,8,0,2,1,0.0,CWE-416,CVE-2019-15292,1,before_change
9,174,16,0,2,1,0.0,CWE-416,CVE-2019-9003,0,before_change
5,130,16,0,2,1,0.0,CWE-416,CVE-2019-9003,1,before_change
65,1616,167,1,2,3,0.015384615384615385,CWE-416,CVE-2023-20928,0,before_change
12,249,26,1,0,2,0.08333333333333333,CWE-416,CVE-2023-20928,1,before_change
20,492,44,0,2,1,0.0,CWE-416,CVE-2023-20928,2,before_change
14,406,55,6,2,1,0.42857142857142855,CWE-416,CVE-2023-20928,3,before_change
130,3010,307,0,2,3,0.0,CWE-416,CVE-2023-20928,4,before_change
83,1840,214,3,2,3,0.03614457831325301,CWE-416,CVE-2021-32606,0,before_change
98,2132,263,4,2,4,0.04081632653061224,CWE-416,CVE-2021-32606,1,before_change
170,4200,523,23,2,3,0.13529411764705881,CWE-416,CVE-2019-11811,0,before_change
51,1101,142,11,2,3,0.21568627450980393,CWE-416,CVE-2019-11811,1,before_change
70,1638,209,18,2,3,0.2571428571428571,CWE-416,CVE-2019-11811,2,before_change
35,875,84,0,2,4,0.0,CWE-416,CVE-2022-4379,0,before_change
5,113,12,0,2,1,0.0,CWE-416,CVE-2021-29266,0,before_change
89,3164,334,25,2,3,0.2808988764044944,CWE-416,CVE-2018-16882,0,before_change
17,450,41,0,2,2,0.0,CWE-416,CVE-2023-1193,0,before_change
23,539,53,0,2,2,0.0,CWE-416,CVE-2023-1193,1,before_change
32,1006,108,4,2,2,0.125,CWE-416,CVE-2023-1193,2,before_change
26,526,57,1,2,2,0.038461538461538464,CWE-416,CVE-2020-27675,0,before_change
8,226,22,0,2,1,0.0,CWE-416,CVE-2020-27675,1,before_change
16,345,29,0,2,2,0.0,CWE-416,CVE-2020-27675,2,before_change
7,148,19,0,2,1,0.0,CWE-416,CVE-2020-27675,3,before_change
52,1357,139,4,2,3,0.07692307692307693,CWE-416,CVE-2023-2162,0,before_change
297,8029,948,29,2,3,0.09764309764309764,CWE-416,CVE-2022-3239,0,before_change
462,10925,1235,29,2,4,0.06277056277056277,CWE-416,CVE-2023-1192,0,before_change
13,238,23,0,2,1,0.0,CWE-416,CVE-2023-1670,0,before_change
11,259,27,0,2,2,0.0,CWE-416,CVE-2017-16527,0,before_change
90,2234,255,9,2,2,0.1,CWE-416,CVE-2021-39656,0,before_change
35,786,85,3,2,1,0.08571428571428572,CWE-416,CVE-2018-20856,0,before_change
123,2749,286,3,4,4,0.024390243902439025,CWE-416,CVE-2017-11176,0,before_change
79,1793,184,1,2,2,0.012658227848101266,CWE-416,CVE-2020-27067,0,before_change
5,130,9,0,2,1,0.0,CWE-416,CVE-2020-27067,1,before_change
10,271,28,0,2,1,0.0,CWE-416,CVE-2020-27067,2,before_change
76,1839,218,10,2,3,0.13157894736842105,CWE-416,CVE-2020-29569,0,before_change
8,133,16,0,2,1,0.0,CWE-416,CVE-2019-19966,0,before_change
42,1224,130,1,2,2,0.023809523809523808,CWE-416,CVE-2019-7221,0,before_change
31,805,84,5,2,2,0.16129032258064516,CWE-416,CVE-2022-20421,0,before_change
23,683,69,0,2,2,0.0,CWE-416,CVE-2023-2513,0,before_change
27,825,102,1,2,2,0.037037037037037035,CWE-416,CVE-2023-2513,1,before_change
196,4323,438,1,0,4,0.00510204081632653,CWE-416,CVE-2014-0131,0,before_change
50,1150,125,1,2,4,0.02,CWE-416,CVE-2017-16939,0,before_change
8,229,26,0,2,1,0.0,CWE-416,CVE-2017-16939,1,before_change
23,615,72,0,2,2,0.0,CWE-416,CVE-2017-16939,2,before_change
39,1197,130,1,2,3,0.02564102564102564,CWE-416,CVE-2017-15265,0,before_change
48,1393,161,4,0,2,0.08333333333333333,CWE-416,CVE-2017-15265,1,before_change
93,2866,282,1,2,4,0.010752688172043012,CWE-416,CVE-2018-10879,0,before_change
16,341,39,0,2,2,0.0,CWE-416,CVE-2023-32269,0,before_change
79,2400,318,28,6,4,0.35443037974683544,CWE-416,CVE-2023-0030,0,before_change
29,609,76,0,2,3,0.0,CWE-416,CVE-2023-0030,1,before_change
86,2241,282,1,2,4,0.011627906976744186,CWE-416,CVE-2023-0030,2,before_change
137,3857,516,19,2,3,0.1386861313868613,CWE-416,CVE-2023-0030,3,before_change
42,969,90,0,2,3,0.0,CWE-416,CVE-2020-8648,0,before_change
157,4026,475,7,6,4,0.044585987261146494,CWE-416,CVE-2020-8648,1,before_change
18,449,38,0,2,2,0.0,CWE-416,CVE-2023-35826,0,before_change
35,988,84,0,2,2,0.0,CWE-416,CVE-2023-1611,0,before_change
180,4671,607,65,2,3,0.3611111111111111,CWE-416,CVE-2021-3347,0,before_change
160,4209,527,56,2,4,0.35,CWE-416,CVE-2021-3347,1,before_change
44,1264,187,20,2,2,0.45454545454545453,CWE-416,CVE-2021-3347,2,before_change
81,1588,203,1,2,4,0.012345679012345678,CWE-416,CVE-2023-26606,0,before_change
16,353,33,0,2,1,0.0,CWE-416,CVE-2020-27820,0,before_change
222,5826,624,12,8,5,0.05405405405405406,CWE-416,CVE-2019-19813,0,before_change
37,838,109,0,2,2,0.0,CWE-416,CVE-2023-3776,0,before_change
94,2305,249,0,2,3,0.0,CWE-416,CVE-2017-6346,0,before_change
23,417,48,0,2,2,0.0,CWE-416,CVE-2017-6346,1,before_change
14,435,51,0,2,2,0.0,CWE-416,CVE-2019-19319,0,before_change
